group_field,group,term,tfidf,tf,df,total_terms
hotel,bobo st.art.hotel Nizhniy Novgorod,стильный,0.006777760811517144,3,20,1155
hotel,bobo st.art.hotel Nizhniy Novgorod,достопримечательность,0.006719959423214599,4,40,1155
hotel,bobo st.art.hotel Nizhniy Novgorod,недочет,0.006687793733211201,2,5,1155
hotel,bobo st.art.hotel Nizhniy Novgorod,доступность,0.006680028077853732,5,60,1155
hotel,bobo st.art.hotel Nizhniy Novgorod,ночь,0.006672792195794815,6,78,1155
hotel,Марко,номер,0.050586092634506676,49,85,1162
hotel,Марко,отель,0.030230605607873492,29,84,1162
hotel,Марко,завтрак,0.01909948038203812,15,64,1162
hotel,Марко,рождественский,0.017848893835566114,6,8,1162
hotel,Марко,расположение,0.016841907763362612,16,83,1162
hotel,Марко,улица,0.015084931786335753,11,57,1162
hotel,Марко,очень,0.014719351070388317,16,97,1162
hotel,Марко,хороший,0.013772299320971968,14,90,1162
hotel,Марко,уютный,0.01312785733361069,14,95,1162
hotel,Марко,окно,0.011852790285210567,10,71,1162
hotel,Марко,гостиница,0.010839166914673706,10,80,1162
hotel,Марко,персонал,0.010733572314055681,10,81,1162
hotel,Марко,весь,0.010717632964021784,11,91,1162
hotel,Марко,набережная,0.010653642512089403,5,23,1162
hotel,Марко,чистый,0.010615292105892377,11,92,1162
hotel,Марко,удобный,0.010615292105892377,11,92,1162
hotel,Марко,расположить,0.010511710603183696,8,61,1162
hotel,Марко,небольшой,0.009875749707273094,8,67,1162
hotel,Марко,понравиться,0.009743302694565258,10,91,1162
hotel,Марко,4,0.009395275830936281,7,59,1162
hotel,Марко,кровать,0.009381912085202119,9,84,1162
hotel,Марко,доступность,0.00929570172279646,7,60,1162
hotel,Марко,2,0.009201185794294065,8,74,1162
hotel,Марко,прекрасный,0.009109996625619224,8,75,1162
hotel,Марко,чайник,0.009101359179313198,7,62,1162
hotel,Марко,нижний,0.008931163672756846,8,77,1162
hotel,Марко,кафе,0.008409339033162001,6,55,1162
hotel,Марко,достопримечательность,0.008349347174927777,5,40,1162
hotel,Марко,это,0.008179361318436761,8,86,1162
hotel,Марко,ресторан,0.007948785974127381,5,44,1162
hotel,Марко,место,0.007794642155652207,8,91,1162
hotel,Марко,милый,0.007754777860569254,4,29,1162
hotel,Марко,ночь,0.0077380270945210956,7,78,1162
hotel,Марко,изыск,0.0076056200061669025,3,14,1162
hotel,Марко,город,0.007440480375668226,7,82,1162
hotel,Марко,свет,0.007438997318204155,3,15,1162
hotel,Марко,рядом,0.007368334646471143,7,83,1162
hotel,Марко,речной,0.007345380359789386,2,3,1162
hotel,Марко,вид,0.007164269808921036,5,53,1162
hotel,Марко,плюс,0.00704045219798175,6,72,1162
hotel,Марко,конец,0.006995321956087134,3,18,1162
hotel,Марко,кот,0.006961312285238249,2,4,1162
hotel,Марко,погладить,0.006961312285238249,2,4,1162
hotel,Марко,отличный,0.006690756433057347,7,93,1162
hotel,Марко,останавливаться,0.0066325946524466535,6,78,1162
hotel,Марко,начало,0.0065020640298495015,3,22,1162
hotel,Марко,вкусный,0.006433206827873715,5,63,1162
hotel,Марко,работать,0.006433206827873715,5,63,1162
hotel,Марко,количество,0.0063921855072536435,3,23,1162
hotel,Марко,октябрь,0.0063921855072536435,3,23,1162
hotel,Агродом,номер,0.05972756977243621,59,85,1185
hotel,Агродом,завтрак,0.024971697557162637,20,64,1185
hotel,Агродом,хороший,0.01929284124288056,20,90,1185
hotel,Агродом,гостевой,0.017065495517820346,5,4,1185
hotel,Агродом,частный,0.016968988643865708,6,9,1185
hotel,Агродом,чистый,0.016087033391622402,17,92,1185
hotel,Агродом,очень,0.014433659024296391,16,97,1185
hotel,Агродом,место,0.014331288267195987,15,91,1185
hotel,Агродом,парковка,0.013807604141864629,12,72,1185
hotel,Агродом,отель,0.013288622968501005,13,84,1185
hotel,Агродом,корпус,0.012065886273342404,4,7,1185
hotel,Агродом,ребенок,0.011237263900723186,9,64,1185
hotel,Агродом,тихий,0.011007096689366258,9,66,1185
hotel,Агродом,собака,0.010990936969988702,4,10,1185
hotel,Агродом,игровой,0.01080421769376616,3,3,1185
hotel,Агродом,сектор,0.01069722768057223,4,11,1185
hotel,Агродом,район,0.01062588500591448,6,34,1185
hotel,Агродом,кровать,0.010222017668077694,10,84,1185
hotel,Агродом,удобный,0.009462960818601412,10,92,1185
hotel,Агродом,целое,0.009392610788970182,8,70,1185
hotel,Агродом,быстро,0.009212920266285196,7,59,1185
hotel,Агродом,дом,0.009133229106063113,6,46,1185
hotel,Агродом,центр,0.008586894281746105,8,79,1185
hotel,Агродом,матрас,0.008430259765029108,6,53,1185
hotel,Агродом,полотенце,0.00813591528944327,7,71,1185
hotel,Агродом,это,0.008020605782298327,8,86,1185
hotel,Агродом,шумоизоляция,0.007837150514708253,4,27,1185
hotel,Агродом,приветливый,0.007663089168164998,7,77,1185
hotel,Агродом,чайник,0.007649749993751852,6,62,1185
hotel,Агродом,новый,0.007649749993751852,6,62,1185
hotel,Агродом,останавливаться,0.00758783753910001,7,78,1185
hotel,Агродом,вкусный,0.007570011477457476,6,63,1185
hotel,Агродом,двухместный,0.0074935802385565475,4,30,1185
hotel,Агродом,стакан,0.007458000377355224,3,14,1185
hotel,Агродом,гостиница,0.00744015052185282,7,80,1185
hotel,Агродом,чисто,0.007426723770848827,8,94,1185
hotel,Агродом,двойной,0.007202811795844107,2,3,1185
hotel,Агродом,холодильник,0.007189133395241843,6,68,1185
hotel,Агродом,комната,0.006903802070932314,6,72,1185
hotel,Агродом,минус,0.006903802070932314,6,72,1185
hotel,Агродом,навигатор,0.00682619820712814,2,4,1185
hotel,Агродом,2,0.006766948033525129,6,74,1185
hotel,Агродом,ресепшен,0.006723701854899173,5,57,1185
hotel,Агродом,тв,0.006606171930212913,3,20,1185
hotel,Агродом,добраться,0.006606171930212913,3,20,1185
hotel,Агродом,мебель,0.006580657333060854,5,59,1185
hotel,Агродом,жить,0.006580657333060854,5,59,1185
hotel,Агродом,4,0.006580657333060854,5,59,1185
hotel,Агродом,отличный,0.006560893649968469,7,93,1185
hotel,Агродом,узкий,0.006518482499459019,2,5,1185
hotel,Весна,номер,0.05637868138452292,54,85,1149
hotel,Весна,отель,0.03162686928635005,30,84,1149
hotel,Весна,очень,0.02139846479042636,23,97,1149
hotel,Весна,хороший,0.020892182520847815,21,90,1149
hotel,Весна,этаж,0.020584654519560954,17,70,1149
hotel,Весна,чистый,0.017567010814688262,18,92,1149
hotel,Весна,печь,0.016130605705984267,6,12,1149
hotel,Весна,маленький,0.014617132825271323,11,61,1149
hotel,Весна,гостиница,0.014250344248308181,13,80,1149
hotel,Весна,здание,0.012559183627136395,8,46,1149
hotel,Весна,персонал,0.01194051534536638,11,81,1149
hotel,Весна,весна,0.01189385916837967,3,2,1149
hotel,Весна,весь,0.011824248283117317,12,91,1149
hotel,Весна,чисто,0.011489122282579452,12,94,1149
hotel,Весна,кафе,0.011339311814951255,8,55,1149
hotel,Весна,общий,0.010989285673744346,7,46,1149
hotel,Весна,туалет,0.010861022954523436,7,47,1149
hotel,Весна,удобство,0.010006740114225353,6,41,1149
hotel,Весна,второй,0.009763815750596668,6,43,1149
hotel,Весна,прям,0.009522299596857254,5,31,1149
hotel,Весна,чистота,0.009108390659342873,7,63,1149
hotel,Весна,кухня,0.008891470660971781,6,51,1149
hotel,Весна,удобный,0.008783505407344131,9,92,1149
hotel,Весна,метро,0.008774474283860476,5,37,1149
hotel,Весна,брать,0.008598575273760064,6,54,1149
hotel,Весна,оставить,0.008551265866160082,5,39,1149
hotel,Весна,нужный,0.008306794049663991,7,72,1149
hotel,Весна,это,0.008271904135790702,8,86,1149
hotel,Весна,место,0.007882832188744877,8,91,1149
hotel,Весна,душевой,0.0077578735389453105,5,47,1149
hotel,Весна,уютный,0.007586507632304175,8,95,1149
hotel,Весна,буквально,0.007523163519367474,3,15,1149
hotel,Весна,стрелка,0.007523163519367474,3,15,1149
hotel,Весна,расположение,0.00745170135700563,7,83,1149
hotel,Весна,санузел,0.007087069884344535,5,55,1149
hotel,Весна,служебный,0.007040073868970274,2,4,1149
hotel,Весна,апартамент,0.0069405432809491715,3,19,1149
hotel,Весна,понравиться,0.006897478165151768,7,91,1149
hotel,Весна,нижний,0.006774159391477451,6,77,1149
hotel,Весна,переночевать,0.006755050595137391,4,40,1149
hotel,Весна,старинный,0.006722716938084366,2,5,1149
hotel,Весна,капсула,0.006722716938084366,2,5,1149
hotel,Весна,очередь,0.006454395476244055,2,6,1149
hotel,Весна,необходимый,0.006449711448359924,6,82,1149
hotel,Весна,день,0.006449711448359924,6,82,1149
hotel,Весна,ресторан,0.006430976015273119,4,44,1149
hotel,Весна,душа,0.006372087067585282,5,65,1149
hotel,Весна,1,0.006372087067585282,5,65,1149
hotel,Весна,вещь,0.0062555190917390115,3,25,1149
hotel,Весна,внизу,0.006221964853747063,2,7,1149
hotel,ГагариНН,капсула,0.1179025245797155,33,5,1081
hotel,ГагариНН,хостел,0.042647498655581755,16,15,1081
hotel,ГагариНН,очень,0.025711206899778665,26,97,1081
hotel,ГагариНН,капсульный,0.023687322788367993,6,3,1081
hotel,ГагариНН,отель,0.022410899050272097,20,84,1081
hotel,ГагариНН,чистый,0.019709395266494987,19,92,1081
hotel,ГагариНН,вентиляция,0.018265706792515404,7,16,1081
hotel,ГагариНН,весь,0.01675739904693407,16,91,1081
hotel,ГагариНН,удобный,0.016597385487574726,16,92,1081
hotel,ГагариНН,белье,0.013874662348844083,11,72,1081
hotel,ГагариНН,персонал,0.012691630094196089,11,81,1081
hotel,ГагариНН,usb,0.012642039023559887,3,2,1081
hotel,ГагариНН,плюс,0.012613329408040075,10,72,1081
hotel,ГагариНН,кухня,0.012601048152274532,8,51,1081
hotel,ГагариНН,первый,0.012363295435903912,10,74,1081
hotel,ГагариНН,приятный,0.011205449525136048,10,84,1081
hotel,ГагариНН,опыт,0.010718411325428683,3,5,1081
hotel,ГагариНН,комфортный,0.010694368620919997,9,78,1081
hotel,ГагариНН,место,0.010473374404333793,10,91,1081
hotel,ГагариНН,подсветка,0.010290611103891425,3,6,1081
hotel,ГагариНН,расположение,0.010183433822227464,9,83,1081
hotel,ГагариНН,зона,0.009978967570263845,5,32,1081
hotel,ГагариНН,туалет,0.009895056462070114,6,47,1081
hotel,ГагариНН,душевой,0.009895056462070114,6,47,1081
hotel,ГагариНН,это,0.009891276673012449,9,86,1081
hotel,ГагариНН,новый,0.00978332966360956,7,62,1081
hotel,ГагариНН,центр,0.009413015470739255,8,79,1081
hotel,ГагариНН,тапочки,0.0090394560189956,6,55,1081
hotel,ГагариНН,впечатление,0.0090394560189956,6,55,1081
hotel,ГагариНН,ночевать,0.009010488530210262,4,24,1081
hotel,ГагариНН,переночевать,0.008974968933641145,5,40,1081
hotel,ГагариНН,цена,0.00896435962010884,8,84,1081
hotel,ГагариНН,полотенце,0.008918649045319403,7,71,1081
hotel,ГагариНН,хороший,0.008459580711494346,8,90,1081
hotel,ГагариНН,электронный,0.008428026015706592,2,2,1081
hotel,ГагариНН,космос,0.008428026015706592,2,2,1081
hotel,ГагариНН,h,0.008428026015706592,2,2,1081
hotel,ГагариНН,общий,0.008343259706047478,5,46,1081
hotel,ГагариНН,работать,0.008298301203318325,6,63,1081
hotel,ГагариНН,чисто,0.008141228185435579,8,94,1081
hotel,ГагариНН,свет,0.007996405997921579,3,15,1081
hotel,ГагариНН,юлия,0.007895774262789331,2,3,1081
hotel,ГагариНН,белоснежный,0.00787270980773862,4,33,1081
hotel,ГагариНН,идеально,0.007828160053935173,3,16,1081
hotel,ГагариНН,нн,0.007828160053935173,3,16,1081
hotel,ГагариНН,продумать,0.007828160053935173,3,16,1081
hotel,ГагариНН,матрас,0.007701092986092733,5,53,1081
hotel,ГагариНН,парковка,0.007567997644824045,6,72,1081
hotel,ГагариНН,выдать,0.0075194857659326994,3,18,1081
hotel,ГагариНН,открыться,0.007482927729368035,2,4,1081
hotel,Афоня,номер,0.06616310695130646,61,85,1106
hotel,Афоня,промзона,0.026821339610142568,8,6,1106
hotel,Афоня,гостиница,0.019359575337474174,17,80,1106
hotel,Афоня,очень,0.01933079333611124,20,97,1106
hotel,Афоня,микроволновка,0.018720085096757804,10,35,1106
hotel,Афоня,чайник,0.017758348199781084,13,62,1106
hotel,Афоня,чистый,0.017236107205309718,17,92,1106
hotel,Афоня,хороший,0.01550317599874331,15,90,1106
hotel,Афоня,холодильник,0.015405285846946807,12,68,1106
hotel,Афоня,машина,0.015347153115575347,11,60,1106
hotel,Афоня,место,0.014331288267195987,14,91,1106
hotel,Афоня,больший,0.013292219351567217,11,74,1106
hotel,Афоня,чисто,0.012930456565317154,13,94,1106
hotel,Афоня,гараж,0.0123562786478013,3,2,1106
hotel,Афоня,отель,0.012047377965948711,11,84,1106
hotel,Афоня,ехать,0.0118710187017602,6,31,1106
hotel,Афоня,это,0.011816071018564498,11,86,1106
hotel,Афоня,весь,0.011260297924225419,11,91,1106
hotel,Афоня,нужный,0.011095396185426935,9,72,1106
hotel,Афоня,бюджетный,0.010496183725055695,5,27,1106
hotel,Афоня,центр,0.010350274357461824,9,79,1106
hotel,Афоня,тапочки,0.010307649743179582,7,55,1106
hotel,Афоня,кондиционер,0.010270190564631205,8,68,1106
hotel,Афоня,микроволновый,0.009376317647797389,3,8,1106
hotel,Афоня,большой,0.009021635463965788,8,81,1106
hotel,Афоня,двухкомнатный,0.00883200292231235,3,10,1106
hotel,Афоня,белье,0.008629752588665393,7,72,1106
hotel,Афоня,минута,0.008543640866793377,7,73,1106
hotel,Афоня,печь,0.008378872493750416,3,12,1106
hotel,Афоня,найти,0.008351256150032566,5,44,1106
hotel,Афоня,расположить,0.008282961836052975,6,61,1106
hotel,Афоня,нижний,0.008210452680176783,7,77,1106
hotel,Афоня,телевизор,0.00819616070759127,6,62,1106
hotel,Афоня,администратор,0.008110726582990153,6,63,1106
hotel,Афоня,далекий,0.008028835969882015,4,30,1106
hotel,Афоня,внутри,0.007914012467840133,4,31,1106
hotel,Афоня,расположение,0.007741414881735504,7,83,1106
hotel,Афоня,собачка,0.007717298352690114,2,3,1106
hotel,Афоня,приезжать,0.007611520961145577,5,52,1106
hotel,Афоня,30,0.007496171588412365,3,17,1106
hotel,Афоня,полотенце,0.007471758939284636,6,71,1106
hotel,Афоня,парковка,0.007396930790284623,6,72,1106
hotel,Афоня,спар,0.007313783793351578,2,4,1106
hotel,Афоня,бояться,0.007313783793351578,2,4,1106
hotel,Афоня,15,0.007198548658328668,4,38,1106
hotel,Афоня,отличный,0.0070295289106805025,7,93,1106
hotel,Афоня,просторно,0.00698408839227752,2,5,1106
hotel,Афоня,г,0.00698408839227752,2,5,1106
hotel,Афоня,постельный,0.006975978688897886,5,60,1106
hotel,Афоня,шампунь,0.006902468196710814,5,61,1106
hotel,Покровка25,номер,0.04710019202026984,49,85,1248
hotel,Покровка25,отель,0.032029807765238644,33,84,1248
hotel,Покровка25,улица,0.02681399369537915,21,57,1248
hotel,Покровка25,пешеходный,0.024862353419162164,11,16,1248
hotel,Покровка25,очень,0.02398381442438673,28,97,1248
hotel,Покровка25,кремль,0.0232261055799838,14,35,1248
hotel,Покровка25,центр,0.022421908446025738,22,79,1248
hotel,Покровка25,гостиница,0.019175250572288947,19,80,1248
hotel,Покровка25,покровка,0.017185186579219653,6,7,1248
hotel,Покровка25,кафе,0.01696467353564973,13,55,1248
hotel,Покровка25,чистый,0.016173473899100014,18,92,1248
hotel,Покровка25,уютный,0.01571555998110126,18,95,1248
hotel,Покровка25,расположение,0.015681327580951407,16,83,1248
hotel,Покровка25,хороший,0.015571085209848916,17,90,1248
hotel,Покровка25,город,0.012865830649592973,13,82,1248
hotel,Покровка25,день,0.012865830649592973,13,82,1248
hotel,Покровка25,двор,0.01193365286761982,7,33,1248
hotel,Покровка25,останавливаться,0.01132182489951564,11,78,1248
hotel,Покровка25,уборка,0.011039325111751265,8,50,1248
hotel,Покровка25,персонал,0.010993311003065682,11,81,1248
hotel,Покровка25,парковка,0.010925488052957788,10,72,1248
hotel,Покровка25,место,0.01088626704912003,12,91,1248
hotel,Покровка25,отличный,0.010679476614303072,12,93,1248
hotel,Покровка25,это,0.010471614219977833,11,86,1248
hotel,Покровка25,плюс,0.009832939247662011,9,72,1248
hotel,Покровка25,каждый,0.00958382863331956,8,63,1248
hotel,Покровка25,завтрак,0.009484442822191578,8,64,1248
hotel,Покровка25,центральный,0.009040855788786242,4,16,1248
hotel,Покровка25,самый,0.009009391718642078,8,69,1248
hotel,Покровка25,удобный,0.008985263277277783,10,92,1248
hotel,Покровка25,ресторан,0.008881239713400019,6,44,1248
hotel,Покровка25,находиться,0.008828809173983768,8,71,1248
hotel,Покровка25,рядом,0.008820746764285167,9,83,1248
hotel,Покровка25,больший,0.008567129721930852,8,74,1248
hotel,Покровка25,вежливый,0.008073789714647978,8,80,1248
hotel,Покровка25,пища,0.007827079512882579,3,10,1248
hotel,Покровка25,вода,0.007647841637070453,7,72,1248
hotel,Покровка25,покровский,0.007617917548965201,3,11,1248
hotel,Покровка25,расположить,0.007340509447655923,6,61,1248
hotel,Покровка25,пожелать,0.007300237278027906,2,2,1248
hotel,Покровка25,перекопать,0.007300237278027906,2,2,1248
hotel,Покровка25,нижний,0.007276250532272053,7,77,1248
hotel,Покровка25,понравиться,0.007257511366080019,8,91,1248
hotel,Покровка25,весь,0.007257511366080019,8,91,1248
hotel,Покровка25,администратор,0.007187871474989671,6,63,1248
hotel,Покровка25,тихий,0.006967633320993065,6,66,1248
hotel,Покровка25,небольшой,0.0068964069470260425,6,67,1248
hotel,Покровка25,пеший,0.006819230210068468,4,33,1248
hotel,Покровка25,этаж,0.0066888484284433085,6,70,1248
hotel,Покровка25,шаг,0.006643241808320574,3,17,1248
hotel,Астра,номер,0.05992986467429036,59,85,1181
hotel,Астра,завтрак,0.027561903273295087,22,64,1181
hotel,Астра,гостиница,0.01813013575211383,17,80,1181
hotel,Астра,отель,0.017436286699697302,17,84,1181
hotel,Астра,персонал,0.016897423917266997,16,81,1181
hotel,Астра,вода,0.01616343160552739,14,72,1181
hotel,Астра,хороший,0.013550729729864036,14,90,1181
hotel,Астра,очень,0.012672227096373683,14,97,1181
hotel,Астра,цена,0.011282303158627667,11,84,1181
hotel,Астра,весь,0.010545207031493068,11,91,1181
hotel,Астра,слышимость,0.010309417973282485,5,24,1181
hotel,Астра,стол,0.009868614839248724,7,53,1181
hotel,Астра,маленький,0.009049772866881476,7,61,1181
hotel,Астра,никакой,0.009007619921851659,5,33,1181
hotel,Астра,администратор,0.008861592605914447,7,63,1181
hotel,Астра,вкусный,0.008861592605914447,7,63,1181
hotel,Астра,завысить,0.008838062362181542,4,20,1181
hotel,Астра,горячий,0.00874920262878847,6,50,1181
hotel,Астра,дать,0.008649629286677812,5,36,1181
hotel,Астра,сосиска,0.008513230966545667,3,9,1181
hotel,Астра,старый,0.008319563488753543,5,39,1181
hotel,Астра,стена,0.008319563488753543,5,39,1181
hotel,Астра,этаж,0.008246370289427143,7,70,1181
hotel,Астра,территория,0.00811469538403401,4,25,1181
hotel,Астра,нижний,0.007689043746211281,7,77,1181
hotel,Астра,чистый,0.007596009192238898,8,92,1181
hotel,Астра,центр,0.007538980532079164,7,79,1181
hotel,Астра,вежливый,0.007465350015576285,7,80,1181
hotel,Астра,день,0.0073207774737734784,7,82,1181
hotel,Астра,средний,0.007319318275828304,3,15,1181
hotel,Астра,застирать,0.007227207432747897,2,3,1181
hotel,Астра,получаться,0.007227207432747897,2,3,1181
hotel,Астра,разочарование,0.007227207432747897,2,3,1181
hotel,Астра,приехать,0.007140381582259937,6,69,1181
hotel,Астра,шведский,0.00710791630370232,4,34,1181
hotel,Астра,свой,0.007068317390937551,6,70,1181
hotel,Астра,это,0.007041799848027584,7,86,1181
hotel,Астра,поехать,0.007020123435041554,3,17,1181
hotel,Астра,полотенце,0.006997261123496026,6,71,1181
hotel,Астра,делюкс,0.006849318268794958,2,4,1181
hotel,Астра,закрыть,0.006752484529898897,3,19,1181
hotel,Астра,беседка,0.006540560340270057,2,5,1181
hotel,Астра,устать,0.006410703588362272,4,42,1181
hotel,Астра,рабочий,0.006397458427337104,3,22,1181
hotel,Астра,каша,0.006289347637111543,3,23,1181
hotel,Астра,наталья,0.0062795092313331245,2,6,1181
hotel,Астра,человек,0.006264068925748883,5,64,1181
hotel,Астра,3,0.006073042527440376,5,67,1181
hotel,Астра,небольшой,0.006073042527440376,5,67,1181
hotel,Астра,попасться,0.0060533764749833826,2,7,1181
hotel,Лесной квартал,домик,0.07638380430072564,20,4,1059
hotel,Лесной квартал,спортивный,0.06564647389681817,18,5,1059
hotel,Лесной квартал,база,0.04301556243143922,10,2,1059
hotel,Лесной квартал,зал,0.04165567607144861,19,27,1059
hotel,Лесной квартал,сбор,0.03819190215036282,10,4,1059
hotel,Лесной квартал,территория,0.036198131250402894,16,25,1059
hotel,Лесной квартал,турнир,0.03441244994515138,8,2,1059
hotel,Лесной квартал,футбол,0.03441244994515138,8,2,1059
hotel,Лесной квартал,лес,0.032823236948409086,9,5,1059
hotel,Лесной квартал,ребенок,0.027942834376995018,20,64,1059
hotel,Лесной квартал,воздух,0.027611434223455012,11,19,1059
hotel,Лесной квартал,очень,0.026245339621020526,26,97,1059
hotel,Лесной квартал,место,0.023520093492338648,22,91,1059
hotel,Лесной квартал,футбольный,0.022915141290217694,6,4,1059
hotel,Лесной квартал,игра,0.02150778121571961,5,2,1059
hotel,Лесной квартал,питание,0.020694769336736456,9,24,1059
hotel,Лесной квартал,спортсмен,0.01909595107518141,5,4,1059
hotel,Лесной квартал,хороший,0.018350060757215722,17,90,1059
hotel,Лесной квартал,еда,0.01825392727844729,12,56,1059
hotel,Лесной квартал,природа,0.018235131638005043,5,5,1059
hotel,Лесной квартал,баня,0.017954978472348573,6,11,1059
hotel,Лесной квартал,отличный,0.017829381165333176,17,93,1059
hotel,Лесной квартал,сосна,0.01720622497257569,4,2,1059
hotel,Лесной квартал,лагерь,0.01720622497257569,4,2,1059
hotel,Лесной квартал,связь,0.016940911499144902,7,21,1059
hotel,Лесной квартал,кормить,0.015836682422051263,7,25,1059
hotel,Лесной квартал,вкусный,0.015529603337843595,11,63,1059
hotel,Лесной квартал,спортзал,0.015276760860145129,4,4,1059
hotel,Лесной квартал,отдых,0.013993998568768151,9,54,1059
hotel,Лесной квартал,вкусно,0.012989203278852795,7,39,1059
hotel,Лесной квартал,лесной,0.012904668729431766,3,2,1059
hotel,Лесной квартал,соревнование,0.012658641197973476,4,9,1059
hotel,Лесной квартал,команда,0.012658641197973476,4,9,1059
hotel,Лесной квартал,проведение,0.012298640518825885,4,10,1059
hotel,Лесной квартал,сюда,0.012054389946409984,6,33,1059
hotel,Лесной квартал,столовая,0.011689832482575909,5,23,1059
hotel,Лесной квартал,ловить,0.01050439150453884,3,6,1059
hotel,Лесной квартал,это,0.010096761174245947,9,86,1059
hotel,Лесной квартал,прекрасный,0.009996049177497203,8,75,1059
hotel,Лесной квартал,весь,0.009621856428683993,9,91,1059
hotel,Лесной квартал,уютный,0.009260159988864198,9,95,1059
hotel,Лесной квартал,интернет,0.009197675260771759,4,24,1059
hotel,Лесной квартал,хвойный,0.008603112486287845,2,2,1059
hotel,Лесной квартал,просыпаться,0.008603112486287845,2,2,1059
hotel,Лесной квартал,сосновый,0.008603112486287845,2,2,1059
hotel,Лесной квартал,дерево,0.008603112486287845,2,2,1059
hotel,Лесной квартал,комплекс,0.008540801757910098,3,13,1059
hotel,Лесной квартал,ехать,0.008265248148660235,4,31,1059
hotel,Лесной квартал,город,0.00816415316008166,7,82,1059
hotel,Лесной квартал,крутой,0.008162525858123916,3,15,1059
hotel,Николь,номер,0.061224270693665865,64,85,1254
hotel,Николь,отель,0.028012730236322968,29,84,1254
hotel,Николь,метро,0.025727262397845455,16,37,1254
hotel,Николь,завтрак,0.022417773943361915,19,64,1254
hotel,Николь,гостиница,0.021092292747357876,21,80,1254
hotel,Николь,хороший,0.02096596443679066,23,90,1254
hotel,Николь,ресторан,0.01620436719637898,11,44,1254
hotel,Николь,очень,0.016196861689196235,19,97,1254
hotel,Николь,полотенце,0.015376490618804268,14,71,1254
hotel,Николь,рядом,0.013655510142263905,14,83,1254
hotel,Николь,менять,0.012960359553330332,7,27,1254
hotel,Николь,вкусный,0.01192246624240711,10,63,1254
hotel,Николь,каждый,0.01192246624240711,10,63,1254
hotel,Николь,московский,0.011746053225898377,5,14,1254
hotel,Николь,чистый,0.011624953063042644,13,92,1254
hotel,Николь,персонал,0.010940711428888333,11,81,1254
hotel,Николь,шоссе,0.010897961869591896,3,2,1254
hotel,Николь,скидка,0.010690192207857984,4,9,1254
hotel,Николь,большой,0.009946101298989395,10,81,1254
hotel,Николь,удобный,0.009836498745651468,11,92,1254
hotel,Николь,ремонт,0.009688243470957083,9,73,1254
hotel,Николь,уборка,0.009613192202577657,7,50,1254
hotel,Николь,смена,0.009396842580718703,4,14,1254
hotel,Николь,канавинский,0.008870933495459832,3,6,1254
hotel,Николь,отличный,0.008856982200059963,10,93,1254
hotel,Николь,чисто,0.00877259536329332,10,94,1254
hotel,Николь,жить,0.008705989246848452,7,59,1254
hotel,Николь,ежедневно,0.008642811390721157,4,18,1254
hotel,Николь,минута,0.008611771974184074,8,73,1254
hotel,Николь,халат,0.008602283846455516,5,32,1254
hotel,Николь,обои,0.008551480403056668,3,7,1254
hotel,Николь,шведский,0.008367672602344936,5,34,1254
hotel,Николь,стол,0.007966393797096885,6,53,1254
hotel,Николь,просторный,0.007925818914610725,7,68,1254
hotel,Николь,день,0.007879551785396654,8,82,1254
hotel,Николь,спасибо,0.007386434664352748,7,75,1254
hotel,Николь,место,0.007222786431314086,8,91,1254
hotel,Николь,заселить,0.007192235839104723,5,46,1254
hotel,Николь,вокзал,0.007081254053181427,4,30,1254
hotel,Николь,пешком,0.007026076762547434,5,48,1254
hotel,Николь,кровать,0.006761693505319337,7,84,1254
hotel,Николь,10,0.006423082465402605,5,56,1254
hotel,Николь,2,0.006394604002972311,6,74,1254
hotel,Николь,сауна,0.006359397312448643,3,19,1254
hotel,Николь,чистка,0.00615981001743137,2,5,1254
hotel,Николь,зуб,0.00615981001743137,2,5,1254
hotel,Николь,центр,0.006085807251117904,6,79,1254
hotel,Николь,уютный,0.006082364522191236,7,95,1254
hotel,Николь,рабочий,0.006025038598632472,3,22,1254
hotel,Николь,телевизор,0.006024025613102036,5,62,1254
hotel,Клевер Удачи,озеро,0.0541264954707212,13,3,1025
hotel,Клевер Удачи,номер,0.04798452215616062,41,85,1025
hotel,Клевер Удачи,очень,0.023987157116292568,23,97,1025
hotel,Клевер Удачи,гостевой,0.019729377744992307,5,4,1025
hotel,Клевер Удачи,вид,0.014619304129111456,9,53,1025
hotel,Клевер Удачи,понравиться,0.014359251756497835,13,91,1025
hotel,Клевер Удачи,место,0.014359251756497835,13,91,1025
hotel,Клевер Удачи,гостиница,0.01351670551252286,11,80,1025
hotel,Клевер Удачи,вода,0.013302447892772021,10,72,1025
hotel,Клевер Удачи,мангал,0.012490729724012585,3,3,1025
hotel,Клевер Удачи,маленький,0.011916690459414103,8,61,1025
hotel,Клевер Удачи,охранник,0.011837626646995383,3,4,1025
hotel,Клевер Удачи,домик,0.011837626646995383,3,4,1025
hotel,Клевер Удачи,пляж,0.011837626646995383,3,4,1025
hotel,Клевер Удачи,кухня,0.01162830870344651,7,51,1025
hotel,Клевер Удачи,это,0.01159075347807746,10,86,1025
hotel,Клевер Удачи,напор,0.011496234728020735,4,14,1025
hotel,Клевер Удачи,хороший,0.011152203352591934,10,90,1025
hotel,Клевер Удачи,балкон,0.010784735969800424,4,17,1025
